Wavelength,Decadic_Abs_coef
687.0,103623.13859
687.5,103991.38877
688.0,104350.35198
688.5,104699.54539
689.0,105038.48622
689.5,105366.69166
690.0,105683.6789
690.5,105988.96516
691.0,106282.06762
691.5,106562.50792
692.0,106830.63218
692.5,107088.57311
693.0,107338.69711
693.5,107583.3706
694.0,107824.95998
694.5,108065.83167
695.0,108308.35208
695.5,108554.88763
696.0,108807.80471
696.5,109069.46976
697.0,109342.24917
697.5,109627.84743
698.0,109921.47151
698.5,110214.64276
699.0,110498.84034
699.5,110765.54339
700.0,111006.23108
700.5,111212.38256
701.0,111376.45516
701.5,111497.81537
702.0,111578.80534
702.5,111621.77884
703.0,111629.08966
703.5,111603.09155
704.0,111546.13829
704.5,111460.58367
705.0,111348.78145
705.5,111213.0854
706.0,111055.8493
706.5,110879.42693
707.0,110686.17205
707.5,110478.43576
708.0,110257.82073
708.5,110024.16124
709.0,109777.03627
709.5,109516.02478
710.0,109240.70574
710.5,108950.65813
711.0,108645.4609
711.5,108324.69302
712.0,107987.93347
712.5,107634.76121
713.0,107264.75521
713.5,106877.58716
714.0,106473.40206
714.5,106052.49554
715.0,105615.1633
715.5,105161.70103
716.0,104692.40443
716.5,104207.5692
717.0,103707.49104
717.5,103192.46564
718.0,102662.78869
718.5,102118.7559
719.0,101560.66297
719.5,100988.80558
720.0,100403.47944
720.5,99804.98024
721.0,99193.60368
721.5,98569.64546
722.0,97933.40127
722.5,97285.16681
723.0,96625.23778
723.5,95953.90987
724.0,95271.47878
724.5,94578.24021
725.0,93874.48985
725.5,93160.5234
726.0,92436.63656
726.5,91703.12502
727.0,90960.28449
727.5,90208.41065
728.0,89447.7992
728.5,88678.74585
729.0,87901.54629
729.5,87116.49621
730.0,86323.89131
730.5,85524.02729
731.0,84717.20039
731.5,83903.73967
732.0,83084.02549
732.5,82258.44263
733.0,81427.37589
733.5,80591.21006
734.0,79750.32994
734.5,78905.1203
735.0,78055.96596
735.5,77203.2517
736.0,76347.36231
736.5,75488.68258
737.0,74627.59732
737.5,73764.4913
738.0,72899.74933
738.5,72033.7562
739.0,71166.89669
739.5,70299.55561
740.0,69432.11774
740.5,68564.96788
741.0,67698.49082
741.5,66833.07134
742.0,65969.09426
742.5,65106.94435
743.0,64247.00641
743.5,63389.66523
744.0,62535.30561
744.5,61684.31234
745.0,60837.07021
745.5,59993.95563
746.0,59155.24409
746.5,58321.14417
747.0,57491.86324
747.5,56667.60871
748.0,55848.58794
748.5,55035.00833
749.0,54227.07727
749.5,53425.00213
750.0,52628.99031
750.5,51839.24918
751.0,51055.98614
751.5,50279.40858
752.0,49509.72386
752.5,48747.13939
753.0,47991.86255
753.5,47244.10072
754.0,46504.06129
754.5,45771.95165
755.0,45047.97917
755.5,44332.35125
756.0,43625.27527
756.5,42926.95862
757.0,42237.60868
757.5,41557.43283
758.0,40886.63847
758.5,40225.43298
759.0,39574.02374
759.5,38932.61814
760.0,38301.42357
760.5,37680.64741
761.0,37070.49705
761.5,36471.17986
762.0,35882.90325
762.5,35305.87459
763.0,34740.30127
763.5,34186.39067
764.0,33644.35018
764.5,33114.38719
765.0,32596.70908
765.5,32091.48615
766.0,31598.5502
766.5,31117.5518
767.0,30648.1398
767.5,30189.96305
768.0,29742.67041
768.5,29305.91072
769.0,28879.33283
769.5,28462.58561
770.0,28055.3179
770.5,27657.17856
771.0,27267.81643
771.5,26886.88037
772.0,26514.01923
772.5,26148.88187
773.0,25791.11713
773.5,25440.37387
774.0,25096.30094
774.5,24758.5472
775.0,24426.76148
775.5,24100.59266
776.0,23779.68957
776.5,23463.70108
777.0,23152.27603
777.5,22845.06327
778.0,22541.71166
778.5,22241.87006
779.0,21945.1873
779.5,21651.31226
780.0,21359.90701
780.5,21070.8776
781.0,20784.34442
781.5,20500.43515
782.0,20219.27747
782.5,19940.99907
783.0,19665.72763
783.5,19393.59082
784.0,19124.71633
784.5,18859.23185
785.0,18597.26506
785.5,18338.94363
786.0,18084.39526
786.5,17833.74761
787.0,17587.12839
787.5,17344.66526
788.0,17106.48591
788.5,16872.71802
789.0,16643.48927
789.5,16418.92736
790.0,16199.15995
790.5,15984.31473
791.0,15774.51939
791.5,15569.9016
792.0,15370.58905
792.5,15176.69282
793.0,14988.17329
793.5,14804.91051
794.0,14626.7838
794.5,14453.67246
795.0,14285.45581
795.5,14122.01314
796.0,13963.22377
796.5,13808.96702
797.0,13659.12217
797.5,13513.56856
798.0,13372.18548
798.5,13234.85224
799.0,13101.44815
799.5,12971.85253
800.0,12845.94467
800.5,12723.6039
801.0,12604.70951
801.5,12489.14081
802.0,12376.77712
802.5,12267.49774
803.0,12161.18199
803.5,12057.70916
804.0,11956.95858
804.5,11858.80954
805.0,11763.14136
805.5,11669.83334
806.0,11578.7648
806.5,11489.81504
807.0,11402.86338
807.5,11317.78911
808.0,11234.47156
808.5,11152.79002
809.0,11072.62381
809.5,10993.85223
810.0,10916.3546
810.5,10840.01022
811.0,10764.69841
811.5,10690.29846
812.0,10616.6897
812.5,10543.75142
813.0,10471.36294
813.5,10399.40356
814.0,10327.7526
814.5,10256.28936
815.0,10184.89456
815.5,10113.50708
816.0,10042.14324
816.5,9970.82475
817.0,9899.57332
817.5,9828.41066
818.0,9757.35847
818.5,9686.43848
819.0,9615.67238
819.5,9545.08189
820.0,9474.68871
820.5,9404.51456
821.0,9334.58114
821.5,9264.91016
822.0,9195.52334
822.5,9126.44237
823.0,9057.68897
823.5,8989.28485
824.0,8921.25172
824.5,8853.61128
825.0,8786.38525
825.5,8719.59533
826.0,8653.26324
826.5,8587.41068
827.0,8522.05936
827.5,8457.23099
828.0,8392.94727
828.5,8329.22993
829.0,8266.10067
829.5,8203.58119
830.0,8141.6932
830.5,8080.45842
831.0,8019.89856
831.5,7960.03531
832.0,7900.8904
